,pop_grid_pop,geometry,pop_grid_id
107,,"POLYGON ((306741.3434714083 8053092.946205422, 307625.8634273978 8053101.431295286, 307634.692755708 8052179.121135409, 306750.2134464057 8052170.632545443, 306741.3434714083 8053092.946205422))",107
108,,"POLYGON ((307625.8634273978 8053101.431295286, 308510.38003406394 8053109.877413304, 308519.1687165284 8052187.57073746, 307634.692755708 8052179.121135409, 307625.8634273978 8053101.431295286))",108
109,,"POLYGON ((308510.38003406394 8053109.877413304, 309394.8933068196 8053118.284560282, 309403.64134427597 8052195.981352402, 308519.1687165284 8052187.57073746, 308510.38003406394 8053109.877413304))",109
110,,"POLYGON ((309394.8933068196 8053118.284560282, 310279.40326107753 8053126.652737022, 310288.11065435957 8052204.3529810365, 309403.64134427597 8052195.981352402, 309394.8933068196 8053118.284560282))",110
111,,"POLYGON ((310279.40326107753 8053126.652737022, 311163.90991224744 8053134.981944321, 311172.57666218514 8052212.685624162, 310288.11065435957 8052204.3529810365, 310279.40326107753 8053126.652737022))",111
112,,"POLYGON ((311163.90991224744 8053134.981944321, 312048.41327574366 8053143.272182972, 312057.0393831631 8052220.979282571, 311172.57666218514 8052212.685624162, 311163.90991224744 8053134.981944321))",112
113,,"POLYGON ((312048.41327574366 8053143.272182972, 312932.9133669755 8053151.523453767, 312941.4988326989 8052229.233957057, 312057.0393831631 8052220.979282571, 312048.41327574366 8053143.272182972))",113
114,,"POLYGON ((312932.9133669755 8053151.523453767, 313817.4102013549 8053159.735757492, 313825.95502620033 8052237.449648403, 312941.4988326989 8052229.233957057, 312932.9133669755 8053151.523453767))",114
115,,"POLYGON ((313817.4102013549 8053159.735757492, 314701.9037942933 8053167.909094928, 314710.40797907533 8052245.626357394, 313825.95502620033 8052237.449648403, 313817.4102013549 8053159.735757492))",115
116,,"POLYGON ((314701.9037942933 8053167.909094928, 315586.39416120003 8053176.043466857, 315594.85770672926 8052253.764084809, 314710.40797907533 8052245.626357394, 314701.9037942933 8053167.909094928))",116
117,,"POLYGON ((315586.39416120003 8053176.043466857, 316470.8813174864 8053184.13887405, 316479.30422456935 8052261.862831424, 315594.85770672926 8052253.764084809, 315586.39416120003 8053176.043466857))",117
118,,"POLYGON ((316470.8813174864 8053184.13887405, 317355.3652785626 8053192.195317284, 317363.74754800193 8052269.92259801, 316479.30422456935 8052261.862831424, 316470.8813174864 8053184.13887405))",118
119,,"POLYGON ((317355.3652785626 8053192.195317284, 318239.84605983854 8053200.212797323, 318248.18769243325 8052277.943385337, 317363.74754800193 8052269.92259801, 317355.3652785626 8053192.195317284))",119
120,,"POLYGON ((318239.84605983854 8053200.212797323, 319124.3236767247 8053208.191314932, 319132.6246732698 8052285.925194165, 318248.18769243325 8052277.943385337, 318239.84605983854 8053200.212797323))",120
121,,"POLYGON ((319124.3236767247 8053208.191314932, 320008.7981446296 8053216.130870872, 320017.05850591615 8052293.868025259, 319132.6246732698 8052285.925194165, 319124.3236767247 8053208.191314932))",121
122,,"POLYGON ((266060.2789558182 8051737.996753471, 266944.9289559297 8051748.279722488, 266955.63387799537 8050825.791259196, 266071.0245861521 8050815.504051481, 266060.2789558182 8051737.996753471))",122
123,,"POLYGON ((266944.9289559297 8051748.279722488, 267829.5748985065 8051758.523662517, 267840.23911332444 8050836.039421845, 266955.63387799537 8050825.791259196, 266944.9289559297 8051748.279722488))",123
124,,"POLYGON ((267829.5748985065 8051758.523662517, 268714.21679896925 8051768.728574537, 268724.8403075561 8050846.248540406, 267840.23911332444 8050836.039421845, 267829.5748985065 8051758.523662517))",124
125,,"POLYGON ((268714.21679896925 8051768.728574537, 269598.85467273847 8051778.894459519, 269609.4374761074 8050856.4186158525, 268724.8403075561 8050846.248540406, 268714.21679896925 8051768.728574537))",125
