,pop_grid_pop,geometry,pop_grid_id
44,158.80223083496094,"POLYGON ((3467871.7650615685 -1586.3179800320418, 3468902.1459159898 -1586.4302245389924, 3468901.998424106 -2609.949546299126, 3467871.617635092 -2609.764884865899, 3467871.7650615685 -1586.3179800320418))",44
45,125.0830078125,"POLYGON ((3468902.1459159898 -1586.4302245389924, 3469932.599691569 -1586.5425188415002, 3469932.452134256 -2610.134289654567, 3468901.998424106 -2609.949546299126, 3468902.1459159898 -1586.4302245389924))",45
46,123.73841857910156,"POLYGON ((3469932.599691569 -1586.5425188415002, 3470963.1264206525 -1586.6548629550393, 3470962.978797892 -2610.3191149576814, 3469932.452134256 -2610.134289654567, 3469932.599691569 -1586.5425188415002))",46
47,,"POLYGON ((3470963.1264206525 -1586.6548629550393, 3471993.7261355994 -1586.767256895093, 3471993.57844737 -2610.5040222339408, 3470962.978797892 -2610.3191149576814, 3470963.1264206525 -1586.6548629550393))",47
48,,"POLYGON ((3471993.7261355994 -1586.767256895093, 3473024.3988687787 -1586.8797006771554, 3473024.2511150604 -2610.6890115088354, 3471993.57844737 -2610.5040222339408, 3471993.7261355994 -1586.767256895093))",48
49,,"POLYGON ((3473024.3988687787 -1586.8797006771554, 3474055.144652566 -1586.9921943167274, 3474054.996833338 -2610.8740828078694, 3473024.2511150604 -2610.6890115088354, 3473024.3988687787 -1586.8797006771554))",49
50,,"POLYGON ((3474055.144652566 -1586.9921943167274, 3475085.963519352 -1587.1047378293224, 3475085.8156345948 -2611.0592361565614, 3474054.996833338 -2610.8740828078694, 3474055.144652566 -1586.9921943167274))",50
51,,"POLYGON ((3475085.963519352 -1587.1047378293224, 3476116.8555015353 -1587.2173312304615, 3476116.707551228 -2611.244471580448, 3475085.8156345948 -2611.0592361565614, 3475085.963519352 -1587.1047378293224))",51
52,,"POLYGON ((3476116.8555015353 -1587.2173312304615, 3477147.8206315245 -1587.3299745356755, 3477147.672615645 -2611.42978910508, 3476116.707551228 -2611.244471580448, 3476116.8555015353 -1587.2173312304615))",52
53,,"POLYGON ((3477147.8206315245 -1587.3299745356755, 3478178.8589417376 -1587.442667760505, 3478178.7108602673 -2611.615188756024, 3477147.672615645 -2611.42978910508, 3477147.8206315245 -1587.3299745356755))",53
54,,"POLYGON ((3459631.192605414 -2608.2905395500156, 3460660.991188669 -2608.47454652014, 3460660.772526356 -3631.4154068689063, 3459630.9740401744 -3631.159239648129, 3459631.192605414 -2608.2905395500156))",54
55,,"POLYGON ((3460660.991188669 -2608.47454652014, 3461690.8624346345 -2608.658635209375, 3461690.643675219 -3631.6716878557913, 3460660.772526356 -3631.4154068689063, 3460660.991188669 -2608.47454652014))",55
56,,"POLYGON ((3461690.8624346345 -2608.658635209375, 3462720.8063755813 -2608.8428056430557, 3462720.5875190315 -3631.9280826440513, 3461690.643675219 -3631.6716878557913, 3461690.8624346345 -2608.658635209375))",56
57,209.4232635498047,"POLYGON ((3462720.8063755813 -2608.8428056430557, 3463750.8230437846 -2609.02705784653, 3463750.6040900717 -3632.184591268977, 3462720.5875190315 -3631.9280826440513, 3462720.8063755813 -2608.8428056430557))",57
58,178.94342041015625,"POLYGON ((3463750.8230437846 -2609.02705784653, 3464780.912471535 -2609.211391845164, 3464780.6934206286 -3632.441213765878, 3463750.6040900717 -3632.184591268977, 3463750.8230437846 -2609.02705784653))",58
59,210.23013305664062,"POLYGON ((3464780.912471535 -2609.211391845164, 3465811.0746911303 -2609.3958076643376, 3465810.8555429988 -3632.697950170091, 3464780.6934206286 -3632.441213765878, 3464780.912471535 -2609.211391845164))",59
60,281.0091552734375,"POLYGON ((3465811.0746911303 -2609.3958076643376, 3466841.309734876 -2609.5803053294453, 3466841.090489492 -3632.9548005169686, 3465810.8555429988 -3632.697950170091, 3465811.0746911303 -2609.3958076643376))",60
61,411.1065979003906,"POLYGON ((3466841.309734876 -2609.5803053294453, 3467871.617635092 -2609.764884865899, 3467871.3982924237 -3633.211764841887, 3466841.090489492 -3632.9548005169686, 3466841.309734876 -2609.5803053294453))",61
62,166.4521026611328,"POLYGON ((3467871.617635092 -2609.764884865899, 3468901.998424106 -2609.949546299126, 3468901.778984123 -3633.4688431802456, 3467871.3982924237 -3633.211764841887, 3467871.617635092 -2609.764884865899))",62
63,100.14468383789062,"POLYGON ((3468901.998424106 -2609.949546299126, 3469932.452134256 -2610.134289654567, 3469932.232596929 -3633.726035567464, 3468901.778984123 -3633.4688431802456, 3468901.998424106 -2609.949546299126))",63
64,112.2190170288086,"POLYGON ((3469932.452134256 -2610.134289654567, 3470962.978797892 -2610.3191149576814, 3470962.7591631897 -3633.983342038982, 3469932.232596929 -3633.726035567464, 3469932.452134256 -2610.134289654567))",64
65,149.3740997314453,"POLYGON ((3470962.978797892 -2610.3191149576814, 3471993.57844737 -2610.5040222339408, 3471993.3587152627 -3634.2407626302625, 3470962.7591631897 -3633.983342038982, 3470962.978797892 -2610.3191149576814))",65
66,284.05499267578125,"POLYGON ((3471993.57844737 -2610.5040222339408, 3473024.2511150604 -2610.6890115088354, 3473024.0312855165 -3634.498297376791, 3471993.3587152627 -3634.2407626302625, 3471993.57844737 -2610.5040222339408))",66
67,286.9686584472656,"POLYGON ((3473024.2511150604 -2610.6890115088354, 3474054.996833338 -2610.8740828078694, 3474054.7769063283 -3634.7559463140738, 3473024.0312855165 -3634.498297376791, 3473024.2511150604 -2610.6890115088354))",67
68,227.16770935058594,"POLYGON ((3474054.996833338 -2610.8740828078694, 3475085.8156345948 -2611.0592361565614, 3475085.5956100887 -3635.0137094776373, 3474054.7769063283 -3634.7559463140738, 3474054.996833338 -2610.8740828078694))",68
69,37.00416946411133,"POLYGON ((3475085.8156345948 -2611.0592361565614, 3476116.707551228 -2611.244471580448, 3476116.4874291955 -3635.271586903033, 3475085.5956100887 -3635.0137094776373, 3475085.8156345948 -2611.0592361565614))",69
70,43.960350036621094,"POLYGON ((3476116.707551228 -2611.244471580448, 3477147.672615645 -2611.42978910508, 3477147.452396056 -3635.52957862583, 3476116.4874291955 -3635.271586903033, 3476116.707551228 -2611.244471580448))",70
71,46.57849884033203,"POLYGON ((3477147.672615645 -2611.42978910508, 3478178.7108602673 -2611.615188756024, 3478178.490543091 -3635.7876846816216, 3477147.452396056 -3635.52957862583, 3477147.672615645 -2611.42978910508))",71
