"origin_id","destination_id","duration_seconds","distance_km"
2,12642,1091.51,15.13
2,12643,1116.93,15.23
2,12644,1144.32,15.35
2,12645,1165.57,15.48
2,12646,1177.04,15.58
2,12647,1186.98,15.11
2,12648,1198.76,15.16
2,12649,1146.38,14.94
2,12650,1159.22,15
2,12651,1278.76,16.13
2,12652,1239.56,15.92
2,12653,1230.82,15.88
2,12654,1195.85,15.67
2,12655,1142.71,15.3
2,12656,1119.89,15.21
2,12657,1098.83,15.27
2,12658,1121.27,15.36
2,12659,1135.23,15.45
2,12660,1158.8,15.61
2,12661,1189.56,15.73
2,12662,1220.21,16.01
2,12663,1251.66,16.14
2,12664,1253.67,16.07
2,12665,1275.89,16.31
2,12666,1309.72,16.45
2,12667,1343.71,16.6
2,12668,1370.02,16.71
2,12669,1401.42,16.89
2,12670,1397.2,15.32
2,12671,1316.49,15.18
2,12672,1306.15,15.14
2,12673,1272.07,14.93
2,12674,1275.98,14.97
2,12675,1237.32,14.66
2,12676,1206.83,14.53
2,12677,1175.03,14.45
2,12678,1163.99,14.35
2,12679,1099.81,14.13
2,12680,1098.11,14.11
2,12681,1166.86,14.52
2,12682,1190.85,14.62
2,12683,1214.85,14.72
2,12684,1246.94,14.86
2,12685,1271.6,14.96
2,12686,1278.36,14.99
2,12687,1278.36,14.99
2,12688,1278.36,14.99
2,12689,1278.36,14.99
2,12690,1185.45,15.12
2,12691,1185.45,15.12
2,12692,1185.45,15.12
2,12693,1185.45,15.12
2,12694,1190.68,15.07
2,12695,1190.68,15.07
2,12696,1190.68,15.07
2,12697,1190.68,15.07
2,12698,1190.68,15.07
2,12699,1190.68,15.07
2,12700,1190.68,15.07
2,12701,1190.68,15.07
2,12702,1190.68,15.07
2,12703,1192.98,15.08
2,12704,1191.93,15.07
2,12705,1173.07,15
2,12706,1160.88,14.94
2,12707,1072.5,14.58
2,12708,1071.3,14.58
2,12709,1013.87,14.29
2,12710,1003.73,14.26
2,12711,1000.18,14.25
2,12712,987.73,14.23
2,12713,986.42,14.26
2,12714,974.67,14.3
2,12715,981.86,14.39
2,12716,1084.42,15.08
2,12717,1084.42,15.08
2,12718,1073.09,15.03
2,12719,1236.65,15.79
2,12720,1232.21,15.77
2,12721,1027.1,14.58
2,12722,1164.22,15.49
2,12723,1081.35,14.81
2,12724,1074.54,14.78
2,12725,1055.4,15.52
2,12726,1030.95,15.42
2,12727,968.86,14.72
2,12728,982.76,14.69
2,12729,1018.94,14.84
2,12730,1052.3,14.98
2,12731,1150.04,15.39
2,12732,1114.99,15.24
2,12733,1121.26,15.27
2,12734,1144.82,15.35
2,12735,1170.26,15.45
2,12736,1206.43,15.7
2,12737,1220.02,15.25
2,12738,1238.36,15.33
2,12739,1297.33,16.34
2,12740,1286.3,16.24
2,12741,1266.8,16.08
2,12742,1213.37,15.84
2,12743,1201.02,15.75
2,12744,1176.24,15.59
2,12745,1178.89,15.62
2,12746,1146.71,15.47
2,12747,1122.38,15.36
2,12748,1101.75,15.38
2,12749,1128.66,15.52
2,12750,1185.13,15.87
2,12751,1192.67,15.9
2,12752,1212.3,15.98
2,12753,1254.05,16.15
2,12754,1287.81,16.3
2,12755,1289.89,16.37
2,12756,1312.18,16.46
2,12757,1339.16,16.58
2,12758,1365.01,16.68
2,12759,1390.96,16.79
2,12760,1365.88,15.19
2,12761,1339.89,15.09
2,12762,1313.82,14.98
2,12763,1287.74,14.87
2,12764,1262.06,14.76
2,12765,1239.85,14.67
2,12766,1227.73,14.62
2,12767,1185.28,14.53
2,12768,1163.99,14.35
2,12769,1105.4,14.22
2,12770,1136.95,14.4
2,12771,1160.93,14.5
2,12772,1184.94,14.6
2,12773,1257.43,14.9
2,12774,1278.1,14.99
2,12775,1292.46,15.05
2,12776,1280.18,14.99
2,12777,1280.18,14.99
2,12778,1278.36,14.99
2,12779,1278.36,14.99
2,12780,1190.68,15.07
2,12781,1190.68,15.07
2,12782,1190.68,15.07
2,12783,1190.68,15.07
2,12784,1190.68,15.07
2,12785,1190.68,15.07
2,12786,1190.68,15.07
2,12787,1190.68,15.07
2,12788,1190.68,15.07
2,12789,1190.68,15.07
2,12790,1190.68,15.07
2,12791,1190.68,15.07
2,12792,1192.98,15.08
2,12793,1192.98,15.08
2,12794,1192.98,15.08
2,12795,1173.07,15
2,12796,1173.07,15
2,12797,1075.7,14.6
2,12798,1057.31,14.52
2,12799,1027.18,14.36
2,12800,1032,14.36
2,12801,1023.44,14.43
2,12802,1013.72,14.36
2,12803,1001.98,14.39
2,12804,1007.05,14.48
2,12805,986.76,14.45
2,12806,994.01,14.54
2,12807,1063.49,14.99
2,12808,1050.47,14.94
2,12809,1242.78,15.81
2,12810,1227.77,15.75
2,12811,1189.34,15.59
2,12812,1163.78,15.48
2,12813,1152.65,15.44
2,12814,1062.65,15.48
2,12815,1043.35,15.4
2,12816,1015.71,15.31
2,12817,975.37,14.81
2,12818,1040.77,15.17
2,12819,1082.06,15.34
2,12820,1066.18,15.04
2,12821,1147.52,15.38
2,12822,1148.5,15.38
2,12823,1135.71,15.33
2,12824,1152.58,15.4
2,12825,1180.58,15.51
2,12826,1206.01,15.62
2,12827,1383.29,17.79
2,12828,1315.34,16.38
2,12829,1290.59,16.27
2,12830,1261.19,16.15
2,12831,1248.68,16.04
2,12832,1235.52,15.95
2,12833,1217.71,15.76
2,12834,1206.27,15.71
2,12835,1190.57,15.65
2,12836,1156.56,15.62
2,12837,1142.83,15.57
2,12838,1125.83,15.5
2,12839,1124.05,15.55
2,12840,1151.52,15.73
2,12841,1174.51,15.82
2,12842,1206.9,15.98
2,12843,1254.84,16.16
2,12844,1276.63,16.25
2,12845,1391.32,16.7
2,12846,1445.69,16.76
2,12847,1475.63,16.89
2,12848,1478.06,16.9
2,12849,1422.55,16.66
2,12850,1456.69,16.81
2,12851,1480.96,16.91
2,12852,1516.02,17.05
2,12853,1523.15,17.08
2,12854,1265.54,14.78
2,12855,1211.23,15.21
2,12856,1236.48,14.65
2,12857,1147.53,14.63
2,12858,1135.27,14.4
2,12859,1111.15,14.31
2,12860,1148.48,14.45
2,12861,1193.71,14.61
2,12862,1201.89,14.67
2,12863,1246.22,14.85
2,12864,1266.95,14.94
2,12865,1287.63,15.03
2,12866,1285.49,15.02
2,12867,1280.18,14.99
2,12868,1280.18,14.99
2,12869,1280.18,14.99
2,12870,1190.68,15.07
2,12871,1190.68,15.07
2,12872,1190.68,15.07
2,12873,1190.68,15.07
2,12874,1190.68,15.07
2,12875,1190.68,15.07
2,12876,1190.68,15.07
2,12877,1190.68,15.07
2,12878,1190.68,15.07
2,12879,1190.68,15.07
2,12880,1190.68,15.07
2,12881,1192.98,15.08
2,12882,1192.98,15.08
2,12883,1192.98,15.08
2,12884,1173.07,15
2,12885,1173.07,15
2,12886,1075.7,14.6
2,12887,1075.7,14.6
2,12888,1045.62,14.46
2,12889,1038.36,14.42
2,12890,1036.12,14.53
2,12891,1052.37,14.6
2,12892,1033.25,14.52
2,12893,1044.78,14.57
2,12894,1011.88,14.54
2,12895,1001.62,14.6
2,12896,998.83,14.6
2,12897,1006.1,14.69
2,12898,1032.03,14.86
2,12899,1060.74,15.06
2,12900,1090.32,15.18
2,12901,1111.01,15.26
2,12902,1128.34,15.49
2,12903,1146.99,15.62
2,12904,1157.61,15.77
2,12905,1031.9,15.35
2,12906,1009.22,15.22
2,12907,1019.79,15.08
2,12908,1040.77,15.17
2,12909,1148.12,15.62
2,12910,1136.04,15.57
2,12911,1148.18,15.38
2,12912,1148.5,15.38
2,12913,1156.4,15.41
2,12914,1184.32,15.53
2,12915,1215.28,15.66
2,12916,1228.69,15.71
2,12917,1366.74,17.72
2,12918,1307.68,16.34
2,12919,1293.62,16.28
2,12920,1272.85,16.2
2,12921,1260.78,16.05
2,12922,1261.34,16.06
2,12923,1238.17,15.96
2,12924,1220.28,15.89
2,12925,1200.79,15.81
2,12926,1200.77,15.95
2,12927,1173.63,15.83
2,12928,1122.02,15.56
2,12929,1117.81,15.6
2,12930,1133.75,15.74
2,12931,1185.22,15.87
2,12932,1217.32,16.03
2,12933,1224.84,16.08
2,12934,1291.12,16.31
2,12935,1389.44,16.68
2,12936,1379.03,16.6
2,12937,1392.07,16.54
2,12938,1389.26,16.53
2,12939,1405.69,16.59
2,12940,1411.69,16.62
2,12941,1495.11,16.97
2,12942,1498.2,16.98
2,12943,1504.7,17.01
2,12944,1186.35,15.11
2,12945,1189.18,15.12
2,12946,1176.68,15.03
2,12947,1154.43,14.66
2,12948,1137.92,14.57
2,12949,1117.12,14.4
2,12950,1150.29,14.57
2,12951,1182.44,14.59
2,12952,1217.86,14.73
2,12953,1234.74,14.81
2,12954,1255.8,14.89
2,12955,1276.47,14.98
2,12956,1294.09,15.05
2,12957,1284.41,15.01
2,12958,1280.18,14.99
2,12959,1280.18,14.99
2,12960,1190.68,15.07
2,12961,1190.68,15.07
2,12962,1190.68,15.07
2,12963,1190.68,15.07
2,12964,1190.68,15.07
2,12965,1190.68,15.07
2,12966,1190.68,15.07
2,12967,1190.68,15.07
2,12968,1190.68,15.07
2,12969,1190.68,15.07
2,12970,1192.98,15.08
2,12971,1192.98,15.08
2,12972,1192.98,15.08
2,12973,1192.98,15.08
2,12974,1173.07,15
2,12975,1173.07,15
2,12976,1075.7,14.6
2,12977,1051.49,14.5
2,12978,1040.88,14.44
2,12979,1069.07,14.52
2,12980,1076.07,14.55
2,12981,1066.9,14.66
2,12982,1060.12,14.65
2,12983,1056.99,14.68
2,12984,1043.69,14.79
2,12985,1010,14.69
2,12986,1023.67,14.81
2,12987,1019.73,14.81
2,12988,1018.15,14.84
2,12989,1046.37,15
2,12990,1074.59,15.18
2,12991,1091.62,15.33
2,12992,1109.91,15.45
2,12993,1150.32,15.64
2,12994,1157.45,15.76
2,12995,1001.97,15.12
2,12996,989.16,15.01
2,12997,1022.79,15.1
2,12998,1041.89,15.18
2,12999,1065.38,15.27
2,13000,1118.13,15.49
2,13001,1123.82,15.52
2,13002,1143.95,15.6
2,13003,1176.63,15.5
2,13004,1199.88,15.6
2,13005,1216.47,15.66
2,13006,1244.67,15.78
2,13007,1342.43,17.62
2,13008,1293.62,16.28
2,13009,1293.62,16.28
2,13010,1293.62,16.28
2,13011,1299.77,16.25
2,13012,1290.94,16.2
2,13013,1286.22,16.17
2,13014,1303.28,16.27
2,13015,1223.3,15.9
2,13016,1193.51,15.92
2,13017,1167.78,15.81
2,13018,1144.18,15.71
2,13019,1124.3,15.69
2,13020,1148.61,15.81
2,13021,1148.61,15.81
2,13022,1224.84,16.08
2,13023,1224.84,16.08
2,13024,1298.42,16.34
2,13025,1381.68,16.62
2,13026,1371.28,16.53
2,13027,1360.77,16.44
2,13028,1372.62,16.46
2,13029,1401.05,16.58
2,13030,1426.93,16.68
2,13031,1451.98,16.79
2,13032,1474.11,16.88
2,13033,1490.44,16.95
2,13034,1209.86,15.2
2,13035,1179.08,15.05
2,13036,1168.8,14.96
2,13037,1167.77,14.71
2,13038,1131.22,14.52
2,13039,1123.07,14.49
2,13040,1154.12,14.59
2,13041,1179.95,14.7
2,13042,1180.33,14.7
2,13043,1223.26,14.76
2,13044,1243.65,14.84
2,13045,1265.32,14.93
2,13046,1286,15.02
2,13047,1285.49,15.02
2,13048,1280.18,14.99
2,13049,1280.18,14.99
2,13050,1190.68,15.07
2,13051,1190.68,15.07
2,13052,1190.68,15.07
2,13053,1190.68,15.07
2,13054,1190.68,15.07
2,13055,1190.68,15.07
2,13056,1190.68,15.07
2,13057,1190.68,15.07
2,13058,1190.68,15.07
2,13059,1192.98,15.08
2,13060,1192.98,15.08
2,13061,1192.98,15.08
2,13062,1192.98,15.08
2,13063,1173.07,15
2,13064,1173.07,15
2,13065,1173.07,15
2,13066,1075.7,14.6
2,13067,1043.43,14.45
2,13068,1082.41,14.57
2,13069,1090.31,14.61
2,13070,1098.21,14.64
2,13071,1080.22,14.72
2,13072,1078.02,14.76
2,13073,1071.62,14.95
2,13074,1045.22,14.8
2,13075,1053,14.93
2,13076,1022.13,14.84
2,13077,1034.94,14.93
2,13078,1031.59,14.93
2,13079,1030.24,15
2,13080,1059.97,15.22
2,13081,1085.03,15.34
2,13082,1103.65,15.44
2,13083,1121.32,15.61
2,13084,1160.58,15.78
2,13085,1024.3,15.43
2,13086,1001.9,15.11
2,13087,1045.13,15.36
2,13088,1063.43,15.43
2,13089,1071.45,15.3
2,13090,1120.17,15.5
2,13091,1126.96,15.53
2,13092,1159.84,15.67
2,13093,1198.73,15.59
2,13094,1210.2,15.64
2,13095,1270.86,15.89
2,13096,1318.04,17.52
2,13097,1322.94,17.54
2,13098,1353.15,17.67
2,13099,1400.91,17.87
2,13100,1392.36,17.83
2,13101,1299.77,16.25
2,13102,1299.77,16.25
2,13103,1289.69,16.19
2,13104,1244.81,15.99
2,13105,1246.63,16
2,13106,1268.93,16.45
2,13107,1180.27,15.86
2,13108,1153.39,15.87
2,13109,1135.15,15.79
2,13110,1133.19,15.82
2,13111,1236.81,16.44
2,13112,1236.81,16.44
2,13113,1236.81,16.44
2,13114,1248.95,16.63
2,13115,1363.61,16.46
2,13116,1362.15,16.45
2,13117,1340.62,16.33
2,13118,1358.82,16.4
2,13119,1397.96,16.56
2,13120,1423.25,16.67
2,13121,1447.29,16.77
2,13122,1222.06,15.56
2,13123,1210.26,15.46
2,13124,1209.86,15.2
2,13125,1198.52,15.1
2,13126,1177.39,14.98
2,13127,1150.66,14.81
2,13128,1131.18,14.61
2,13129,1127.96,14.56
2,13130,1157.95,14.6
2,13131,1180.33,14.7
2,13132,1180.33,14.7
2,13133,1221.56,14.75
2,13134,1232.17,14.79
2,13135,1254.17,14.89
2,13136,1274.85,14.97
2,13137,1295.52,15.06
2,13138,1285.49,15.02
2,13139,1280.18,14.99
2,13140,1190.68,15.07
2,13141,1190.68,15.07
2,13142,1190.68,15.07
2,13143,1190.68,15.07
2,13144,1190.68,15.07
2,13145,1190.68,15.07
2,13146,1190.68,15.07
2,13147,1190.68,15.07
2,13148,1192.98,15.08
2,13149,1192.98,15.08
2,13150,1192.98,15.08
2,13151,1192.98,15.08
2,13152,1192.98,15.08
2,13153,1173.07,15
2,13154,1173.07,15
2,13155,1075.7,14.6
2,13156,1050.06,14.49
2,13157,1096.41,14.63
2,13158,1104.31,14.66
2,13159,1112.22,14.7
2,13160,1120.12,14.73
2,13161,1116.42,14.92
2,13162,1109.65,14.89
2,13163,1076.4,14.93
2,13164,1072.55,14.95
2,13165,1059.48,14.95
2,13166,1073.94,15.01
2,13167,1066.47,15.11
2,13168,1055.93,15.09
2,13169,1043.63,15.06
2,13170,1042.34,15.15
2,13171,1049.64,15.24
2,13172,1098.01,15.53
2,13173,1103.12,15.57
2,13174,1084.67,15.82
2,13175,1025.68,15.34
2,13176,1011.78,15.22
2,13177,1031.16,15.3
2,13178,1078.8,15.5
2,13179,1109.04,15.62
2,13180,1128.25,15.7
2,13181,1216.02,15.9
2,13182,1182.42,15.76
2,13183,1220.44,15.92
2,13184,1231.68,15.73
2,13185,1291.89,15.98
2,13186,1296.87,17.43
2,13187,1353.15,17.67
2,13188,1412.39,17.91
2,13189,1394.64,17.84
2,13190,1390.64,17.82
2,13191,1299.77,16.25
2,13192,1299.77,16.25
2,13193,1330.05,17.19
2,13194,1265.59,16.08
2,13195,1269.5,16.1
2,13196,1253.67,16.38
2,13197,1199.36,16.16
2,13198,1174.33,16.05
2,13199,1149,15.95
2,13200,1139.77,15.91
2,13201,1212.55,16.34
2,13202,1235.74,16.44
2,13203,1233.67,16.43
2,13204,1250.24,16.63
2,13205,1306.18,17.25
2,13206,1357.91,16.43
2,13207,1320.99,16.24
2,13208,1312.72,16.21
2,13209,1246,15.88
2,13210,1250.23,15.78
2,13211,1248.55,15.77
2,13212,1222.48,15.56
2,13213,1212.11,15.47
2,13214,1197.39,15.35
2,13215,1182.15,15.19
2,13216,1179.56,14.93
2,13217,1142.76,14.75
2,13218,1135.49,14.68
2,13219,1131.18,14.61
2,13220,1128.43,14.57
2,13221,1180.33,14.7
2,13222,1180.33,14.7
2,13223,1180.33,14.7
2,13224,1221.56,14.75
2,13225,1241.09,14.83
2,13226,1263.69,14.93
2,13227,1284.37,15.01
2,13228,1286.2,15.02
2,13229,1285.49,15.02
2,13230,1190.68,15.07
2,13231,1190.68,15.07
2,13232,1190.68,15.07
2,13233,1190.68,15.07
2,13234,1190.68,15.07
2,13235,1190.68,15.07
2,13236,1190.68,15.07
2,13237,1190.68,15.07
2,13238,1192.98,15.08
2,13239,1192.98,15.08
2,13240,1192.98,15.08
2,13241,1192.98,15.08
2,13242,1192.98,15.08
2,13243,1173.07,15
2,13244,1173.07,15
2,13245,1216.71,15.52
2,13246,1216.71,15.52
2,13247,1216.71,15.52
2,13248,1216.71,15.52
2,13249,1216.71,15.52
2,13250,1141.98,14.82
2,13251,1145.16,15.04
2,13252,1120.16,15.11
2,13253,1102.26,15.04
2,13254,1090.59,15.08
2,13255,1084.86,15.1
2,13256,1092.23,15.22
2,13257,1086.7,15.19
2,13258,1074.74,15.19
2,13259,1067.83,15.23
2,13260,1056.66,15.3
2,13261,1054.4,15.3
2,13262,1082.57,15.45
2,13263,1098.68,15.6
2,13264,1066.15,15.74
2,13265,1047.75,15.69
2,13266,1025.36,15.35
2,13267,1041.63,15.41
2,13268,1118.5,15.66
2,13269,1114.66,15.65
2,13270,1152.92,15.8
2,13271,1192.03,15.97
2,13272,1197.83,15.83
2,13273,1221.98,15.93
2,13274,1251.38,15.81
2,13275,1280.21,17.36
2,13276,1278.26,17.36
2,13277,1334.53,17.59
2,13278,1340.08,17.61
2,13279,1382.31,17.79
2,13280,1410.74,17.53
2,13281,1388.49,17.43
2,13282,1365.09,17.34
2,13283,1330.05,17.19
2,13284,1330.05,17.19
2,13285,1284.12,16.16
2,13286,1231.82,16.29
2,13287,1202.65,16.17
2,13288,1177.63,16.07
2,13289,1158.35,16.05
2,13290,1169.68,16.14
2,13291,1194.72,16.27
2,13292,1207.16,16.39
2,13293,1232.3,16.53
2,13294,1250.24,16.63
2,13295,1303.44,17.23
2,13296,1297.44,16.31
2,13297,1306.01,16.35
2,13298,1291.67,16.12
2,13299,1246,15.88
2,13300,1231.99,15.7
2,13301,1225.37,15.67
2,13302,1199.47,15.46
2,13303,1198.91,15.36
2,13304,1179.63,15.23
2,13305,1169.7,15.11
2,13306,1165.54,14.99
2,13307,1144.26,14.81
2,13308,1140.12,14.75
2,13309,1135.49,14.68
2,13310,1131.18,14.61
2,13311,1180.33,14.7
2,13312,1180.33,14.7
2,13313,1180.33,14.7
2,13314,1221.56,14.75
2,13315,1229.61,14.78
2,13316,1250,14.87
2,13317,1273.22,14.97
2,13318,1293.89,15.05
2,13319,1285.49,15.02
2,13320,1190.68,15.07
2,13321,1190.68,15.07
2,13322,1190.68,15.07
2,13323,1190.68,15.07
2,13324,1190.68,15.07
2,13325,1190.68,15.07
2,13326,1190.68,15.07
2,13327,1192.98,15.08
2,13328,1192.98,15.08
2,13329,1192.98,15.08
2,13330,1192.98,15.08
2,13331,1192.98,15.08
2,13332,1173.07,15
2,13333,1173.07,15
2,13334,1216.71,15.52
2,13335,1216.71,15.52
2,13336,1216.71,15.52
2,13337,1216.71,15.52
2,13338,1216.71,15.52
2,13339,1216.71,15.52
2,13340,1164.28,14.91
2,13341,1156.34,15.26
2,13342,1124.55,15.13
2,13343,1124.6,15.23
2,13344,1116.59,15.19
2,13345,1105.91,15.22
2,13346,1105.96,15.26
2,13347,1105.91,15.32
2,13348,1104.24,15.39
2,13349,1091.9,15.53
2,13350,1065.55,15.38
2,13351,1067.27,15.42
2,13352,1066.47,15.45
2,13353,1067.66,15.81
2,13354,1059.3,15.74
2,13355,1036.62,15.58
2,13356,1036.33,15.44
2,13357,1086.56,15.65
2,13358,1088.94,15.66
2,13359,1152.15,15.8
2,13360,1152.74,15.8
2,13361,1173.44,16.63
2,13362,1171.82,16.62
2,13363,1210.64,16.79
2,13364,1231.58,16.87
2,13365,1249.62,17.24
2,13366,1285.75,17.39
2,13367,1311.16,17.49
2,13368,1336.53,17.6
2,13369,1361.96,17.7
2,13370,1406.98,17.51
2,13371,1380.3,17.4
2,13372,1353.69,17.29
2,13373,1327.19,17.18
2,13374,1311.41,17.11
2,13375,1282.83,16.56
2,13376,1252.47,16.44
2,13377,1212.27,16.27
2,13378,1187.48,16.17
2,13379,1169.93,16.16
2,13380,1161.44,16.13
2,13381,1183.59,16.26
2,13382,1197.21,16.34
2,13383,1264.1,16.78
2,13384,1271.4,16.82
2,13385,1286.02,17.13
2,13386,1276.35,16.22
2,13387,1288.49,16.11
2,13388,1266.15,16
2,13389,1229.61,15.79
2,13390,1217.72,15.69
2,13391,1204.97,15.58
2,13392,1201.29,15.48
2,13393,1184.9,15.34
2,13394,1173.45,15.17
2,13395,1159.89,15.03
2,13396,1166.19,14.95
2,13397,1147.26,14.86
2,13398,1144.03,14.81
2,13399,1140.62,14.76
2,13400,1135.49,14.68
2,13401,1180.33,14.7
2,13402,1180.33,14.7
2,13403,1180.33,14.7
2,13404,1180.33,14.7
2,13405,1221.56,14.75
2,13406,1238.52,14.82
2,13407,1262.06,14.92
2,13408,1282.74,15.01
2,13409,1287.83,15.03
2,13410,1190.68,15.07
2,13411,1190.68,15.07
2,13412,1190.68,15.07
2,13413,1190.68,15.07
2,13414,1190.68,15.07
2,13415,1190.68,15.07
2,13416,1192.98,15.08
2,13417,1192.98,15.08
2,13418,1192.98,15.08
2,13419,1192.98,15.08
2,13420,1192.98,15.08
2,13421,1192.98,15.08
2,13422,1173.07,15
2,13423,1216.71,15.52
2,13424,1216.71,15.52
2,13425,1216.71,15.52
2,13426,1216.71,15.52
2,13427,1216.71,15.52
2,13428,1216.71,15.52
2,13429,1206.28,15.47
2,13430,1189.12,15.4
2,13431,1155.81,15.26
2,13432,1178.32,15.45
2,13433,1144.39,15.31
2,13434,1173.02,15.43
2,13435,1136.5,15.39
2,13436,1145.54,15.43
2,13437,1121.02,15.41
2,13438,1116.04,15.44
2,13439,1084.4,15.5
2,13440,1082.67,15.55
2,13441,1077.59,15.53
2,13442,1077.46,16.16
2,13443,1084.71,15.91
2,13444,1074.6,15.83
2,13445,1022.49,15.47
2,13446,1111.67,15.75
2,13447,1107.07,15.73
2,13448,1107.95,15.73
2,13449,1143.96,16.4
2,13450,1135.73,16.4
2,13451,1153.03,16.53
2,13452,1178.53,16.65
2,13453,1204.16,16.76
2,13454,1229.58,16.87
2,13455,1233.16,17.17
2,13456,1258.7,17.27
2,13457,1338.27,17.61
2,13458,1344.19,17.63
2,13459,1398.2,17.48
2,13460,1383.65,17.41
2,13461,1363.97,17.33
2,13462,1338.15,17.22
2,13463,1307.92,17.1
2,13464,1290.51,17.03
2,13465,1268.75,16.52
2,13466,1252.98,16.47
2,13467,1223.36,16.39
2,13468,1204.56,16.32
2,13469,1180,16.21
2,13470,1163.63,16.18
2,13471,1198.2,16.31
2,13472,1211.88,16.54
2,13473,1236.75,16.64
2,13474,1261.46,16.75
2,13475,1267.56,17.05
2,13476,1255.03,16.13
2,13477,1241.24,16.02
2,13478,1233.07,15.95
2,13479,1250.86,15.94
2,13480,1208.03,15.66
2,13481,1193.99,15.49
2,13482,1183.39,15.36
2,13483,1182.37,15.32
2,13484,1183.84,15.21
2,13485,1191.46,15.1
2,13486,1169.34,15.01
2,13487,1161.44,14.93
2,13488,1146.33,14.84
2,13489,1143.79,14.8
2,13490,1141.11,14.76
2,13491,1135.48,14.68
2,13492,1180.33,14.7
2,13493,1180.33,14.7
2,13494,1180.33,14.7
2,13495,1180.33,14.7
2,13496,1227.04,14.77
2,13497,1247.44,14.86
2,13498,1271.59,14.96
2,13499,1292.26,15.04
2,13500,1190.68,15.07
2,13501,1190.68,15.07
2,13502,1190.68,15.07
2,13503,1190.68,15.07
2,13504,1190.68,15.07
2,13505,1192.98,15.08
2,13506,1192.98,15.08
2,13507,1192.98,15.08
2,13508,1192.98,15.08
2,13509,1192.98,15.08
2,13510,1192.98,15.08
2,13511,1173.07,15
2,13512,1216.71,15.52
2,13513,1216.71,15.52
2,13514,1216.71,15.52
2,13515,1216.71,15.52
2,13516,1216.71,15.52
2,13517,1216.71,15.52
2,13518,1204.98,15.47
2,13519,1208.4,15.48
2,13520,1194.82,15.42
2,13521,1181.73,15.38
2,13522,1182.63,15.52
2,13523,1166.49,15.4
2,13524,1186.95,15.6
2,13525,1165.51,15.51
2,13526,1153.12,15.52
2,13527,1143.2,15.8
2,13528,1115.59,15.63
2,13529,1105.67,15.59
2,13530,1100.37,15.64
2,13531,1092.17,16.29
2,13532,1079.6,16.12
2,13533,1065.31,16.01
2,13534,1056.76,15.72
2,13535,1028.93,15.56
2,13536,1079.83,15.84
2,13537,1100.38,15.93
2,13538,1108.88,16.18
2,13539,1121.21,16.28
2,13540,1119.53,16.33
2,13541,1143,16.48
2,13542,1141.41,16.5
2,13543,1211.51,16.79
2,13544,1201.86,17.04
2,13545,1229.04,17.15
2,13546,1254.54,17.26
2,13547,1253.54,17.47
2,13548,1253.3,17.46
2,13549,1278.93,17.57
2,13550,1367.56,17.35
2,13551,1343.97,17.25
2,13552,1318.72,17.14
2,13553,1290.67,17.03
2,13554,1267.27,16.93
2,13555,1277.1,16.61
2,13556,1258.29,16.54
2,13557,1201.71,16.5
2,13558,1189.28,16.4
2,13559,1176.88,16.3
2,13560,1170.95,16.27
2,13561,1186.71,16.42
2,13562,1220.66,16.58
2,13563,1235.96,16.79
2,13564,1238.63,16.86
2,13565,1246.08,16.95
2,13566,1247.83,16.13
2,13567,1233.25,16.01
2,13568,1218.81,15.83
2,13569,1206.92,15.69
2,13570,1279.32,16.15
2,13571,1297.03,16.25
2,13572,1211.89,15.49
2,13573,1196.78,15.43
2,13574,1199.79,15.28
2,13575,1191.38,15.22
2,13576,1178.56,15.05
2,13577,1163.42,14.94
2,13578,1158.16,14.91
2,13579,1146.33,14.84
2,13580,1143.43,14.8
2,13581,1141.61,14.77
2,13582,1180.33,14.7
2,13583,1180.33,14.7
2,13584,1180.33,14.7
2,13585,1180.33,14.7
2,13586,1221.56,14.75
2,13587,1235.96,14.81
2,13588,1260.44,14.91
2,13589,1281.11,15
2,13590,1190.68,15.07
2,13591,1190.68,15.07
2,13592,1190.68,15.07
2,13593,1190.68,15.07
2,13594,1192.98,15.08
2,13595,1192.98,15.08
2,13596,1192.98,15.08
2,13597,1192.98,15.08
2,13598,1192.98,15.08
2,13599,1192.98,15.08
2,13600,1192.98,15.08
2,13601,1216.71,15.52
2,13602,1216.71,15.52
2,13603,1229.08,15.62
2,13604,1229.08,15.62
2,13605,1229.08,15.62
2,13606,1229.08,15.62
2,13607,1229.08,15.62
2,13608,1229.08,15.62
2,13609,1224.3,15.6
2,13610,1209.83,15.53
2,13611,1200.8,15.45
2,13612,1181.1,15.51
2,13613,1188.65,15.49
2,13614,1184.62,15.59
2,13615,1184.16,15.65
2,13616,1184.7,15.97
2,13617,1163.47,15.83
2,13618,1140.44,15.73
2,13619,1127.81,15.68
2,13620,1122.45,15.73
2,13621,1118.13,16.41
2,13622,1092.49,16.15
2,13623,1067.75,16.01
2,13624,1060.77,15.74
2,13625,1046.04,15.7
2,13626,1072.87,15.92
2,13627,1080.74,16
2,13628,1093.61,16.11
2,13629,1106.48,16.22
2,13630,1119.37,16.33
2,13631,1139.28,16.56
2,13632,1138.59,16.56
2,13633,1160.78,16.9
2,13634,1180.67,16.95
2,13635,1193.48,17
2,13636,1207.69,17.1
2,13637,1218.83,17.32
2,13638,1233.16,17.42
2,13639,1285.46,17.6
2,13640,1257.12,17.71
2,13641,1284.38,17.82
2,13642,1304.76,17.09
2,13643,1279.13,16.98
2,13644,1245.19,16.84
2,13645,1228.47,16.73
