,pop_grid_pop,geometry,pop_grid_id
57,216.42860412597656,"POLYGON ((694881.7714563736 7817651.477231113, 695755.3334015139 7817641.882342904, 695745.1760476575 7816719.362389734, 694871.6594871145 7816728.960670879, 694881.7714563736 7817651.477231113))",57
58,186.34298706054688,"POLYGON ((695755.3334015139 7817641.882342904, 696628.898567108 7817632.244486839, 696618.6958277157 7816709.721125547, 695745.1760476575 7816719.362389734, 695755.3334015139 7817641.882342904))",58
59,179.3729248046875,"POLYGON ((696628.898567108 7817632.244486839, 697502.4669675378 7817622.563662025, 697492.218841667 7816700.036877427, 696618.6958277157 7816709.721125547, 696628.898567108 7817632.244486839))",59
60,,"POLYGON ((697502.4669675378 7817622.563662025, 698376.0386171861 7817612.839867571, 698365.7451038901 7816690.309644479, 697492.218841667 7816700.036877427, 697502.4669675378 7817622.563662025))",60
61,,"POLYGON ((698376.0386171861 7817612.839867571, 699249.6135304328 7817603.073102577, 699239.2746287601 7816680.539425806, 698365.7451038901 7816690.309644479, 698376.0386171861 7817612.839867571))",61
62,,"POLYGON ((699249.6135304328 7817603.073102577, 700123.1917216629 7817593.263366139, 700112.8074306579 7816670.7262205025, 699239.2746287601 7816680.539425806, 699249.6135304328 7817603.073102577))",62
63,,"POLYGON ((700123.1917216629 7817593.263366139, 700996.7732052563 7817583.410657353, 700986.3435239599 7816660.870027663, 700112.8074306579 7816670.7262205025, 700123.1917216629 7817593.263366139))",63
64,,"POLYGON ((687010.1529482673 7816813.411109308, 687883.6411801195 7816804.199636111, 687873.8882929817 7815881.708899661, 687000.4454558983 7815890.923628354, 687010.1529482673 7816813.411109308))",64
65,,"POLYGON ((687883.6411801195 7816804.199636111, 688757.1325020988 7816794.945187709, 688747.3342192911 7815872.451180584, 687873.8882929817 7815881.708899661, 687883.6411801195 7816804.199636111))",65
66,114.5811538696289,"POLYGON ((688757.1325020988 7816794.945187709, 689630.6269285816 7816785.64776325, 689620.7832491987 7815863.150470266, 688747.3342192911 7815872.451180584, 688757.1325020988 7816794.945187709))",66
67,171.59217834472656,"POLYGON ((689630.6269285816 7816785.64776325, 690504.1244739437 7816776.307361873, 690494.2353970762 7815853.806767851, 689620.7832491987 7815863.150470266, 689630.6269285816 7816785.64776325))",67
68,264.8389892578125,"POLYGON ((690504.1244739437 7816776.307361873, 691377.6251525612 7816766.923982715, 691367.6906772956 7815844.420072475, 690494.2353970762 7815853.806767851, 690504.1244739437 7816776.307361873))",68
69,493.2684020996094,"POLYGON ((691377.6251525612 7816766.923982715, 692251.1289788112 7816757.4976249095, 692241.1491042294 7815834.990383271, 691367.6906772956 7815844.420072475, 691377.6251525612 7816766.923982715))",69
70,578.3088989257812,"POLYGON ((692251.1289788112 7816757.4976249095, 693124.6359670685 7816748.028287586, 693114.6106922488 7815825.517699366, 692241.1491042294 7815834.990383271, 692251.1289788112 7816757.4976249095))",70
71,641.6631469726562,"POLYGON ((693124.6359670685 7816748.028287586, 693998.1461317113 7816738.515969869, 693988.0754557273 7815816.002019886, 693114.6106922488 7815825.517699366, 693124.6359670685 7816748.028287586))",71
72,652.6586303710938,"POLYGON ((693998.1461317113 7816738.515969869, 694871.6594871145 7816728.960670879, 694861.5434090358 7815806.443343953, 693988.0754557273 7815816.002019886, 693998.1461317113 7816738.515969869))",72
73,664.3896484375,"POLYGON ((694871.6594871145 7816728.960670879, 695745.1760476575 7816719.362389734, 695735.0145665494 7815796.841670683, 694861.5434090358 7815806.443343953, 694871.6594871145 7816728.960670879))",73
74,455.9412841796875,"POLYGON ((695745.1760476575 7816719.362389734, 696618.6958277157 7816709.721125547, 696608.4889426396 7815787.1969991885, 695735.0145665494 7815796.841670683, 695745.1760476575 7816719.362389734))",74
75,303.9676208496094,"POLYGON ((696618.6958277157 7816709.721125547, 697492.218841667 7816700.036877427, 697481.9665516798 7815777.509328579, 696608.4889426396 7815787.1969991885, 696618.6958277157 7816709.721125547))",75
76,241.04824829101562,"POLYGON ((697492.218841667 7816700.036877427, 698365.7451038901 7816690.309644479, 698355.4474080442 7815767.77865796, 697481.9665516798 7815777.509328579, 697492.218841667 7816700.036877427))",76
77,,"POLYGON ((698365.7451038901 7816690.309644479, 699239.2746287601 7816680.539425806, 699228.9315261045 7815758.0049864305, 698355.4474080442 7815767.77865796, 698365.7451038901 7816690.309644479))",77
78,,"POLYGON ((699239.2746287601 7816680.539425806, 700112.8074306579 7816670.7262205025, 700102.4189202369 7815748.188313089, 699228.9315261045 7815758.0049864305, 699239.2746287601 7816680.539425806))",78
79,,"POLYGON ((700112.8074306579 7816670.7262205025, 700986.3435239599 7816660.870027663, 700975.9096048132 7815738.32863703, 700102.4189202369 7815748.188313089, 700112.8074306579 7816670.7262205025))",79
80,,"POLYGON ((687000.4454558983 7815890.923628354, 687873.8882929817 7815881.708899661, 687864.1314446693 7814959.217389895, 686990.7340207838 7814968.435373308, 687000.4454558983 7815890.923628354))",80
81,,"POLYGON ((687873.8882929817 7815881.708899661, 688747.3342192911 7815872.451180584, 688737.5319568795 7814949.9564009225, 687864.1314446693 7814959.217389895, 687873.8882929817 7815881.708899661))",81
82,,"POLYGON ((688747.3342192911 7815872.451180584, 689620.7832491987 7815863.150470266, 689610.9355717825 7814940.652405534, 688737.5319568795 7814949.9564009225, 688747.3342192911 7815872.451180584))",82
83,,"POLYGON ((689620.7832491987 7815863.150470266, 690494.2353970762 7815853.806767851, 690484.3423037458 7814931.305402869, 689610.9355717825 7814940.652405534, 689620.7832491987 7815863.150470266))",83
84,140.7322540283203,"POLYGON ((690494.2353970762 7815853.806767851, 691367.6906772956 7815844.420072475, 691357.752167137 7814921.915392067, 690484.3423037458 7814931.305402869, 690494.2353970762 7815853.806767851))",84
85,221.45928955078125,"POLYGON ((691367.6906772956 7815844.420072475, 692241.1491042294 7815834.990383271, 692231.1651763247 7814912.482372258, 691357.752167137 7814921.915392067, 691367.6906772956 7815844.420072475))",85
86,354.90338134765625,"POLYGON ((692241.1491042294 7815834.990383271, 693114.6106922488 7815825.517699366, 693104.5813456755 7814903.006342572, 692231.1651763247 7814912.482372258, 692241.1491042294 7815834.990383271))",86
