fid,longitude,latitude,lon_min,lon_max,lat_min,lat_max,result
102736,-0.25470414,5.670989834,-0.255204651,-0.254203629,5.670584689,5.671394979,0
190387,-0.226648509,5.532436673,-0.227148933,-0.226148086,5.532031565,5.532841781,0
166729,-0.49484648,5.575378707,-0.495347041,-0.494345919,5.574973588,5.575783826,0
101332,-0.00850684,5.673420704,-0.009007246,-0.008006434,5.673015559,5.673825849,0
211628,-0.535820921,5.478153169,-0.536321445,-0.535320397,5.477748075,5.478558262,0
102819,-0.171637564,5.670989834,-0.172138039,-0.171137089,5.670584689,5.671394979,0
171394,-0.539873415,5.567276345,-0.540373991,-0.53937284,5.566871227,5.567681461,0
121219,-0.341764175,5.644250522,-0.342264709,-0.341263641,5.643845385,5.64465566,0
180933,-0.200635368,5.551071748,-0.201135791,-0.200134946,5.550666635,5.551476861,0
154961,-0.32773618,5.594824551,-0.328236681,-0.327235679,5.594419427,5.595229675,0
150329,-0.279703717,5.602116807,-0.280204202,-0.279203233,5.60171168,5.602521933,0
192965,-0.378745932,5.526765174,-0.379246417,-0.378245447,5.526360067,5.52717028,0
159611,-0.227662314,5.587532331,-0.228162768,-0.22716186,5.587127208,5.587937453,0
99172,-0.00850687,5.67666187,-0.009007278,-0.008006462,5.676256724,5.677067016,0
69751,-0.259722393,5.722038931,-0.260222935,-0.259221851,5.721633772,5.722444089,0
122419,-0.281717275,5.642629973,-0.282217782,-0.281216767,5.642224836,5.64303511,0
120885,-0.105581703,5.645060798,-0.106082136,-0.10508127,5.64465566,5.645465935,0
181359,-0.194631152,5.550261523,-0.195131572,-0.194130733,5.54985641,5.550666635,0
211049,-0.394737412,5.480583733,-0.395237878,-0.394236946,5.480178638,5.480988827,0
126979,-0.289721452,5.636147794,-0.29022196,-0.289220945,5.635742658,5.636552929,0
78365,-0.165639375,5.708263607,-0.166139869,-0.165138882,5.707858452,5.708668761,0
181314,-0.239661496,5.550261523,-0.240161935,-0.239161058,5.54985641,5.550666635,0
103515,-0.025520432,5.670179545,-0.026020844,-0.025020021,5.6697744,5.670584689,0
107243,-0.157625242,5.664507533,-0.158125708,-0.157124776,5.66410239,5.664912676,0
23570,0.009508979,5.803072834,0.009008502,0.010009456,5.802667653,5.803478014,0
102984,-0.006505214,5.670989834,-0.007005618,-0.00600481,5.670584689,5.671394979,0
166426,-0.312719225,5.576188946,-0.313219709,-0.312218741,5.575783826,5.576594065,0
168894,-0.209646076,5.572137757,-0.210146514,-0.209145638,5.571732638,5.572542875,0
109055,-0.025520211,5.662076678,-0.026020619,-0.025019804,5.661671535,5.66248182,0
5662,-0.118617491,5.845212223,-0.11911804,-0.118116942,5.84480703,5.845617415,0
209215,-0.548833307,5.486255064,-0.549333841,-0.548332774,5.485849968,5.486660159,0
6316,-0.174672546,5.842781071,-0.175173119,-0.174171974,5.842375879,5.843186262,0
43149,-0.25172769,5.766607029,-0.252228254,-0.251227127,5.766201859,5.7670122,0
108904,-0.176639892,5.662076678,-0.177140365,-0.176139419,5.661671535,5.66248182,0
184820,-0.523849004,5.542969514,-0.524349559,-0.523348449,5.542564403,5.543374625,0
132772,-0.146610803,5.628045109,-0.147111245,-0.146110362,5.627639975,5.628450242,0
22372,-0.378858411,5.804693557,-0.379359053,-0.37835777,5.804288376,5.805098738,0
114533,-0.187646988,5.653973854,-0.188147461,-0.187146515,5.653568713,5.654378994,0
55367,-0.323785468,5.745538307,-0.324286052,-0.323284885,5.745133142,5.745943472,0
22782,-0.378858075,5.803883195,-0.379358717,-0.378357435,5.803478014,5.804288376,0
179848,-0.385760926,5.5526922,-0.386261428,-0.385260424,5.552287087,5.553097313,0
