,pop_grid_pop,geometry,pop_grid_id
11,,"POLYGON ((415878.0450448016 545020.5633657984, 416802.00756587513 545019.5174680004, 416800.9713939685 544098.2871735662, 415876.9973629061 544099.3313209614, 415878.0450448016 545020.5633657984))",11
12,,"POLYGON ((416802.00756587513 545019.5174680004, 417725.96834109566 545018.483124002, 417724.94367906795 544097.2545606341, 416800.9713939685 544098.2871735662, 416802.00756587513 545019.5174680004))",12
13,,"POLYGON ((417725.96834109566 545018.483124002, 418649.9273898589 545017.4603336933, 418648.9142376014 544096.233482056, 417724.94367906795 544097.2545606341, 417725.96834109566 545018.483124002))",13
14,,"POLYGON ((418649.9273898589 545017.4603336933, 419573.88473155635 545016.4490969656, 419572.8830889615 544095.223937723, 418648.9142376014 544096.233482056, 418649.9273898589 545017.4603336933))",14
15,,"POLYGON ((419573.88473155635 545016.4490969656, 420497.84038558044 545015.4494137118, 420496.85025254195 544094.2259275282, 419572.8830889615 544095.223937723, 419573.88473155635 545016.4490969656))",15
16,,"POLYGON ((420497.84038558044 545015.4494137118, 421421.79437132087 545014.4612838257, 421420.81574773364 544093.2394513657, 420496.85025254195 544094.2259275282, 420497.84038558044 545015.4494137118))",16
17,,"POLYGON ((421421.79437132087 545014.4612838257, 422345.7467081755 545013.4847072026, 422344.7795939357 544092.2645091307, 421420.81574773364 544093.2394513657, 421421.79437132087 545014.4612838257))",17
18,,"POLYGON ((422345.7467081755 545013.4847072026, 423269.6974155337 545012.5196837387, 423268.7418105387 544091.3011007197, 422344.7795939357 544092.2645091307, 422345.7467081755 545013.4847072026))",18
19,,"POLYGON ((423269.6974155337 545012.5196837387, 424193.6465127858 545011.5662133317, 424192.7024169342 544090.3492260305, 423268.7418105387 544091.3011007197, 423269.6974155337 545012.5196837387))",19
20,,"POLYGON ((424193.6465127858 545011.5662133317, 425117.59401932644 545010.6242958802, 425116.661432518 544089.4088849626, 424192.7024169342 544090.3492260305, 424193.6465127858 545011.5662133317))",20
21,,"POLYGON ((425117.59401932644 545010.6242958802, 426041.53995454573 545009.6939312845, 426040.6188766816 544088.4800774152, 425116.661432518 544089.4088849626, 425117.59401932644 545010.6242958802))",21
22,,"POLYGON ((426041.53995454573 545009.6939312845, 426965.48433783377 545008.7751194459, 426964.5747688161 544087.5628032907, 426040.6188766816 544088.4800774152, 426041.53995454573 545009.6939312845))",22
23,,"POLYGON ((426965.48433783377 545008.7751194459, 427889.4271885846 545007.8678602666, 427888.52912831685 544086.6570624912, 426964.5747688161 544087.5628032907, 426965.48433783377 545008.7751194459))",23
24,,"POLYGON ((427889.4271885846 545007.8678602666, 428813.36852618784 545006.9721536506, 428812.4819745748 544085.7628549207, 427888.52912831685 544086.6570624912, 427889.4271885846 545007.8678602666))",24
25,42.86203384399414,"POLYGON ((428813.36852618784 545006.9721536506, 429737.30837003444 545006.0879995025, 429736.433326982 544084.8801804844, 428812.4819745748 544085.7628549207, 428813.36852618784 545006.9721536506))",25
26,51.745845794677734,"POLYGON ((429737.30837003444 545006.0879995025, 430661.2467395138 545005.2153977291, 430660.3832049291 544084.0090390884, 429736.433326982 544084.8801804844, 429737.30837003444 545006.0879995025))",26
27,45.137420654296875,"POLYGON ((430661.2467395138 545005.2153977291, 431585.183654018 545004.3543482373, 431584.3316278094 544083.1494306405, 430660.3832049291 544084.0090390884, 430661.2467395138 545005.2153977291))",27
28,,"POLYGON ((431585.183654018 545004.3543482373, 432509.11913293885 545003.5048509359, 432508.2786150159 544082.3013550494, 431584.3316278094 544083.1494306405, 431585.183654018 545004.3543482373))",28
29,,"POLYGON ((432509.11913293885 545003.5048509359, 433433.05319566384 545002.6669057346, 433432.2241859374 544081.4648122251, 432508.2786150159 544082.3013550494, 432509.11913293885 545003.5048509359))",29
30,,"POLYGON ((433433.05319566384 545002.6669057346, 434356.98586158594 545001.8405125447, 434356.168359968 544080.639802079, 433432.2241859374 544081.4648122251, 433433.05319566384 545002.6669057346))",30
31,,"POLYGON ((405713.1622408398 544111.5782494502, 406637.1567575488 544110.4072153764, 406635.9959318875 543189.1568280427, 405711.98992332676 543190.3258989045, 405713.1622408398 544111.5782494502))",31
32,,"POLYGON ((406637.1567575488 544110.4072153764, 407561.1493149479 544109.2477170521, 407559.999981015 543187.9992735912, 406635.9959318875 543189.1568280427, 406637.1567575488 544110.4072153764))",32
33,,"POLYGON ((407561.1493149479 544109.2477170521, 408485.13993243186 544108.0997543541, 408484.0020901054 543186.8532354272, 407559.999981015 543187.9992735912, 407561.1493149479 544109.2477170521))",33
34,,"POLYGON ((408485.13993243186 544108.0997543541, 409409.1286293996 544106.9633271609, 409408.0022785588 543185.7187134288, 408484.0020901054 543186.8532354272, 408485.13993243186 544108.0997543541))",34
35,,"POLYGON ((409409.1286293996 544106.9633271609, 410333.11542524555 544105.8384353517, 410332.000565771 543184.5957074757, 409408.0022785588 543185.7187134288, 409409.1286293996 544106.9633271609))",35
36,,"POLYGON ((410333.11542524555 544105.8384353517, 411257.1003393627 544104.7250788072, 411255.99697113596 543183.4842174489, 410332.000565771 543184.5957074757, 410333.11542524555 544105.8384353517))",36
37,,"POLYGON ((411257.1003393627 544104.7250788072, 412181.0833911521 544103.6232574091, 412179.9915140561 543182.3842432302, 411255.99697113596 543183.4842174489, 411257.1003393627 544104.7250788072))",37
38,,"POLYGON ((412181.0833911521 544103.6232574091, 413105.0646000063 544102.5329710406, 413103.98421392514 543181.295784703, 412179.9915140561 543182.3842432302, 412181.0833911521 544103.6232574091))",38
39,,"POLYGON ((413105.0646000063 544102.5329710406, 414029.0439853204 544101.454219586, 414027.97509013937 543180.2188417516, 413103.98421392514 543181.295784703, 413105.0646000063 544102.5329710406))",39
